payload_mass,payload_volume,target_orbit,deployment_mechanism
19457.452155474886,64.94519476700907,polar,custom
3292.5174662353907,36.09994929145586,GEO,fairing
18408.90440065326,39.858471043658426,GEO,custom
19890.697280125198,50.78026161811162,polar,fairing
9205.66230816203,5.927709668289366,LEO,fairing
16489.47718079695,38.61377429812121,LEO,dispenser
11861.275139961606,50.33964568182294,GEO,custom
19698.91069624574,89.41681319632106,polar,custom
17646.44139602922,44.57585023044576,GEO,dispenser
19267.543328367738,27.79345779686925,LEO,custom
9081.687628425992,67.17417007374252,polar,dispenser
9423.080962750124,17.86743824544054,LEO,custom
1672.0719927454998,4.568752055576424,LEO,custom
14848.571905101033,89.40229029737091,polar,fairing
16337.88599242144,14.626146487811635,polar,custom
16927.5471747888,6.172561718227592,GEO,custom
8288.581365126292,84.44248043537795,GEO,dispenser
12667.462369880872,83.19570998368077,GEO,custom
11083.017800204636,17.47782555132431,LEO,fairing
18851.780730724404,13.93711187272077,GEO,dispenser
19632.298444639204,3.5702911422190833,GEO,custom
14497.926486946364,46.374119115733656,GEO,dispenser
15095.742243117631,47.40853659131294,GEO,custom
9991.820603878608,98.09863718103747,LEO,fairing
10541.548511707813,36.76516310216996,GEO,dispenser
5518.942031339663,29.800341846223024,GEO,dispenser
18814.233281393597,67.64560423207087,polar,fairing
19856.882243683103,33.80945964865078,LEO,dispenser
1433.553878288469,53.11486584427801,polar,fairing
6780.765974866715,16.369586234262552,polar,custom
10228.816215985142,88.35439506412895,LEO,fairing
5680.292447554605,53.07409708372469,LEO,custom
4925.467406471241,42.64148551379528,polar,custom
15632.920376709993,69.25607864539423,GEO,dispenser
14083.658783591318,9.5596169084675,polar,dispenser
19239.689296069857,32.171185304038474,GEO,custom
5806.742938870759,85.29929769061573,GEO,dispenser
7827.280222157551,94.88390088095738,LEO,custom
4644.6486418232325,98.13734770136524,polar,dispenser
16157.486756391805,75.9252481911405,polar,fairing
18889.703159037883,84.50484456144807,LEO,dispenser
14008.879327563167,57.176009911473514,GEO,custom
6865.003226423102,79.1918488159419,LEO,custom
8939.507066189653,30.073313374767118,LEO,fairing
11667.96759816146,37.42135718208845,LEO,dispenser
10820.781961695686,66.8055740649501,GEO,fairing
9965.968918469036,37.611245725487166,GEO,custom
12534.283012630307,81.94079448039531,polar,fairing
16915.805953268075,58.36949174961959,LEO,fairing
8326.389811441542,38.23140753233427,LEO,dispenser
11161.471430776166,37.93090765719377,GEO,fairing
15030.736316377015,43.19697302208286,GEO,custom
15188.369855593824,7.435263763509266,GEO,custom
3032.5654161952866,69.93168265152447,LEO,custom
3696.7578109739093,27.598685951983192,LEO,fairing
17142.007487292227,1.7698448678898167,polar,custom
10955.664564324274,3.6563073491087543,polar,fairing
17804.38209596446,41.860623862672384,LEO,custom
16019.051022713631,6.609830749565517,LEO,custom
9161.102431955316,95.36203680178032,LEO,fairing
16192.106396367002,12.612180557435,GEO,custom
11152.275840021213,64.37534378856233,GEO,custom
13293.30093290596,25.40222123680496,LEO,dispenser
19489.53525414154,11.18576505366888,polar,fairing
7167.6743489409,85.4497096664447,polar,fairing
3297.6721087529454,38.26375661543798,polar,fairing
15602.960894265168,78.21192810113978,LEO,dispenser
9786.425308037566,34.75335622437248,LEO,fairing
7359.304458971862,67.64716927565149,GEO,custom
6639.197930301756,38.89136542792146,polar,custom
6026.960951701503,64.97575970635378,polar,fairing
16243.989610203305,42.25292146701964,polar,custom
4201.455413250575,77.15015219258231,GEO,custom
8402.506899914377,56.903896256414505,GEO,custom
13551.745224871382,1.9296352072680527,GEO,custom
7008.056403574488,76.51773013566051,GEO,dispenser
17704.81276919129,35.769996049953946,GEO,fairing
11532.813865382535,15.839287489696542,GEO,custom
14470.02358852914,46.217851547975165,GEO,fairing
14317.758364454488,46.39143461402066,GEO,dispenser
8317.572755845515,41.332237708303474,LEO,dispenser
4651.834943609897,15.86413523193773,LEO,dispenser
18040.417728158813,75.85712671304488,LEO,dispenser
16786.11009151595,62.09958757378172,polar,dispenser
19375.29091923162,40.12169173466817,GEO,dispenser
3767.675200787397,88.26705541409997,polar,dispenser
14967.03374528455,36.97342797136359,LEO,custom
12198.21381453246,12.51820598158622,LEO,custom
6334.52855108557,25.716724381671234,GEO,fairing
17634.850989151655,29.625869855372237,GEO,fairing
1034.7788501439886,59.52582195433783,GEO,dispenser
18859.964864074245,22.89348344580304,LEO,dispenser
2779.4000512842313,4.241317560126571,LEO,dispenser
7786.286180433503,1.4514187676602495,GEO,fairing
13633.571651489072,92.37015620918199,polar,custom
2157.5289529622905,43.542668571705,LEO,fairing
6757.573270856479,48.93323512429779,LEO,custom
15827.839569372965,66.0221166668647,polar,dispenser
14982.732231885631,33.843131543525416,polar,fairing
7134.4968736910705,58.615621944715265,LEO,custom
7251.813978218326,14.533862862270032,LEO,fairing
9492.283375154315,88.02180335652545,LEO,fairing
7116.862202537014,63.13222914634909,polar,custom
4419.994592354269,88.48192087566204,LEO,fairing
9644.088436800617,89.5497647722265,LEO,fairing
16018.629309989448,18.36157570235483,GEO,fairing
9776.36552417449,12.071598045177591,LEO,fairing
13243.938343487202,65.561338291115,LEO,custom
5683.142263616568,90.17917032466707,LEO,fairing
6140.558801747513,78.9016991758871,LEO,dispenser
2140.6360126363425,48.52277535826909,polar,custom
7062.310107258873,77.88579302190601,polar,fairing
12906.397404322963,89.06064099260773,LEO,fairing
16979.339957621476,43.096013230399166,GEO,fairing
9131.090464941717,52.916246403050415,GEO,fairing
1784.6096731752555,14.881784598312114,polar,custom
2958.0126955996643,1.424008016622292,polar,custom
7770.159374292038,83.81524685774767,GEO,custom
11635.678288094721,46.15494782865661,LEO,fairing
19542.98800537627,56.68927652931283,GEO,fairing
7966.112362939351,31.22509850906138,polar,fairing
7332.608375423567,94.17256287432232,GEO,fairing
19396.889435009543,16.570291748582203,GEO,custom
8643.699891306882,95.80644887381892,GEO,fairing
8590.242929746222,19.064719343013195,LEO,fairing
4070.699973265289,88.30145264391474,GEO,fairing
5712.82916902171,32.66590570143929,polar,dispenser
9136.736449732722,60.47283931761922,LEO,custom
10187.183089089429,51.53176701709914,polar,fairing
14388.287552610103,35.859577630838444,GEO,dispenser
7118.515959945875,30.410074305874858,LEO,dispenser
3248.740297678302,19.66342293492312,polar,custom
19797.99664285368,61.943399492755645,GEO,custom
9358.949426919404,3.3378317499365897,GEO,custom
12323.460833978916,60.243833181431704,GEO,custom
1669.6207366075832,3.129704755317627,GEO,dispenser
3537.125148782402,45.71552791131672,polar,custom
5402.204716499175,66.14406762163537,GEO,dispenser
5534.746001921484,47.46556510970148,GEO,dispenser
17870.761929068853,78.32487953986936,LEO,dispenser
15189.668745927314,13.270237489480254,LEO,custom
1579.2256184196758,18.005331348323466,LEO,dispenser
9904.861481138463,88.35532318224372,GEO,custom
17897.959723532582,90.99295040137949,polar,custom
18470.15884297385,31.076713356570306,GEO,fairing
12402.718588923855,26.504196344976208,polar,dispenser
14911.971782422173,15.289097424775491,GEO,dispenser
9908.80583894899,9.630555910720737,polar,custom
8598.061741136138,92.3915043639272,GEO,dispenser
7093.618001373346,62.57443034936364,GEO,dispenser
11543.739607039806,55.01264829795224,LEO,dispenser
12909.451100129474,23.999235080145567,GEO,fairing
2823.7324873408547,23.738012847384788,polar,custom
1385.3626064140833,81.45321795894274,GEO,fairing
16172.25912570398,79.62086238752264,polar,custom
1440.3727393283853,47.949863670593345,LEO,custom
10443.276845981643,65.70067310887288,GEO,custom
12151.067342427885,94.29432341908675,LEO,custom
6480.0424924530225,69.69802670514046,GEO,fairing
6743.834716081698,71.78212078079257,GEO,fairing
9473.14994473972,63.248370961682795,polar,fairing
11988.92949340123,8.243234583899913,polar,custom
7165.469782434349,40.91751477254642,polar,custom
15883.607384441762,47.69580203643482,GEO,fairing
7367.4684744216365,50.51750002557127,polar,fairing
11134.199825634105,84.14918418869162,LEO,custom
13561.041619966989,9.505430071336754,polar,custom
8937.808644875011,71.72540922580883,polar,dispenser
7040.94498410161,97.95273411904266,LEO,fairing
18652.7047991845,65.29099642507869,GEO,dispenser
3934.591898647989,97.68625897944966,LEO,dispenser
11545.380946237208,15.52024962073529,LEO,custom
14608.52141633977,6.676171835976298,LEO,fairing
18706.235266797674,68.63642040454918,GEO,dispenser
6499.875622966036,52.89505790512845,GEO,fairing
7889.861581901585,99.70967300251382,LEO,custom
17354.240954171564,76.34703047006101,LEO,fairing
6198.52733879209,87.91339918730242,GEO,custom
6582.325922517449,95.36486622348363,GEO,custom
17847.131676822948,3.1827891855860893,polar,custom
15478.369843112461,79.64723468466377,LEO,fairing
14410.001013034092,21.588082322872985,polar,fairing
2354.0265322151636,41.216546131873734,LEO,custom
7232.678816133084,13.693876111878508,polar,dispenser
9615.17234767898,14.984419151148382,GEO,dispenser
11988.787974551622,7.521220688294259,polar,custom
3570.0199356466132,52.5656341153356,GEO,fairing
5385.813698486585,62.82945881979628,GEO,dispenser
14261.282899549746,2.4685523308361756,LEO,custom
10377.757701353525,78.9050318581492,GEO,fairing
8932.826632815078,33.669088768766805,GEO,fairing
16300.024186067776,80.25775448953675,GEO,dispenser
8985.598754083912,12.110370640776773,polar,custom
11038.446389725248,23.453497240691384,LEO,fairing
17070.53065089888,30.170510344533426,polar,fairing
19582.176908701105,99.24829194978356,polar,dispenser
9342.858902689151,5.089425038947498,polar,dispenser
7340.239286510717,30.716047413761007,GEO,fairing
12221.726550452206,52.87554521180906,GEO,custom
8728.691368572243,78.4657718676344,polar,fairing
4704.056202209041,82.26583777800148,GEO,custom
9755.159661053473,58.163466250671675,GEO,dispenser
7879.471868441522,83.75856213961572,polar,custom
19302.769484193574,88.87517227851677,LEO,custom
13752.78123058922,77.26320379233074,polar,dispenser
17903.06484715729,96.30500370091151,GEO,dispenser
11635.69229544698,1.5012879199427012,GEO,custom
9078.924121891207,94.83616911820914,polar,fairing
3399.348957408904,83.97439469637334,polar,custom
14325.272395606335,5.258101479600934,LEO,fairing
12352.343798536001,24.663615998108504,GEO,dispenser
11006.013291837404,43.876873330782864,polar,fairing
18890.46942964358,42.65623852260573,GEO,dispenser
4563.701040038269,57.752667608368036,LEO,custom
19911.653674672376,44.43117797270802,polar,dispenser
1420.838110952308,9.761109491168625,polar,custom
4632.055298444337,32.97721668278638,polar,dispenser
3354.8243055573867,62.91514258067019,GEO,custom
11392.873353819497,87.53078227527453,GEO,dispenser
19535.316425429883,49.54159171787706,GEO,custom
13981.638924772253,76.51738718093182,GEO,dispenser
7212.431646188126,36.20524642700268,polar,fairing
16822.997911810337,63.64931184662822,LEO,custom
15347.363598451977,51.52158389833858,LEO,dispenser
5210.356645327897,74.1396224116539,LEO,fairing
18184.588947686476,46.54377451245682,polar,custom
4400.7896020698,42.739944516910874,LEO,custom
11177.564395903135,83.26355044529495,GEO,dispenser
15186.006525334706,88.09298504167604,GEO,fairing
3308.3889545540474,14.244231267027471,LEO,fairing
6244.436606460099,29.35952547678491,polar,fairing
5855.238581253143,51.95706733314768,GEO,dispenser
17175.782810137043,59.50975819160181,LEO,fairing
19032.444282663295,79.67911702439432,LEO,dispenser
8819.005722821552,19.75170772801739,polar,fairing
17891.75044385315,81.97607155469363,GEO,fairing
10681.848177287777,13.226717150775682,GEO,dispenser
11702.294384577552,99.3996527323843,polar,custom
6710.120426752471,54.871273281754426,LEO,fairing
9611.867607517768,1.1015775144422433,LEO,dispenser
13494.430488345102,90.84583802235332,GEO,fairing
2296.9275707374163,55.33438230081642,polar,custom
12622.78252980782,34.595414748435616,polar,dispenser
5868.07400448916,44.81272125909949,LEO,fairing
16076.84649889616,73.94698839987889,GEO,dispenser
14414.02255805666,9.907175275692381,polar,dispenser
18609.014429286188,96.35540268771679,polar,fairing
7798.759349315358,68.0058618763634,GEO,custom
9486.522683747804,9.914130088106697,polar,dispenser
4635.283119832567,64.34143315344019,polar,dispenser
6987.589208564679,2.914005883084124,GEO,fairing
19857.108381016318,52.095403096573165,LEO,custom
7116.333476477548,12.702372224663002,GEO,dispenser
6694.994405916997,47.97485423992444,LEO,custom
18491.457099652842,65.84094710364272,polar,custom
8693.402890189533,54.669960104507986,LEO,custom
4191.654777489587,31.676639414267946,polar,custom
13080.751164893709,77.30609009872312,GEO,dispenser
13985.50280466047,88.8969683777372,polar,dispenser
6951.390771653616,60.02131226029742,polar,dispenser
5828.495647988339,1.530465741777936,GEO,dispenser
5860.266875589878,13.837261874191139,LEO,custom
16340.249708092122,81.09488458206765,polar,fairing
5901.628320752595,91.8906995207308,GEO,fairing
16996.18558514076,23.457980854791167,GEO,fairing
17643.274664630964,31.471845285865633,LEO,dispenser
2606.340186885105,16.898664274392484,GEO,dispenser
10163.761162599725,48.38831463381694,LEO,fairing
18513.66753221871,40.63254040345753,GEO,dispenser
18430.620775848918,81.77567536908109,polar,fairing
13597.287876804578,3.102604090656432,GEO,dispenser
18071.68152991363,30.96203974789179,LEO,dispenser
7540.174767167612,37.789617478513605,polar,dispenser
6034.395489858227,56.38321889224147,polar,dispenser
6020.3437929641495,87.35972578714738,LEO,fairing
2956.6565268502413,75.83414900374267,LEO,dispenser
7320.828212294771,29.40564173588956,polar,fairing
4046.2296804628827,78.75795207211755,polar,custom
1037.983580397018,36.48015124121619,GEO,fairing
11986.488994700812,79.83739560169168,polar,custom
8134.564159481619,6.261857082618984,LEO,fairing
12997.02130550805,16.912845706080763,LEO,fairing
12656.247742091917,50.89295049990771,LEO,dispenser
1491.79148348459,15.878926718147689,GEO,dispenser
11479.86639041803,19.349769265613094,polar,custom
14566.599360472495,6.31012286970199,GEO,dispenser
15165.68820575928,51.43880243952947,GEO,custom
7849.958978117396,2.8002708577673485,GEO,fairing
8433.522222636471,15.22533547467538,GEO,dispenser
16607.62736917468,98.97402423274643,polar,fairing
3015.763758040076,17.867759665819218,LEO,dispenser
4715.0888099330805,75.20119661914525,GEO,dispenser
12436.00929255447,59.891430680186495,LEO,dispenser
13305.678789310674,25.15048138871096,LEO,fairing
10856.254916317,18.156993965503442,GEO,fairing
1613.212910692634,44.998376973157754,LEO,custom
9044.951795638204,34.144164988936566,LEO,dispenser
7436.82129460515,32.45668689650569,LEO,custom
1961.4259853055314,87.88627781970824,polar,dispenser
7459.770711347569,81.1384472857574,polar,custom
19401.013400300213,57.9029549612401,GEO,dispenser
18325.053849768385,15.049565010755426,polar,dispenser
16127.423562699307,83.98828181049657,polar,dispenser
3271.8012756786657,42.2048297164593,GEO,dispenser
10709.404635837747,85.57151902120657,GEO,custom
