fuel_costs,manufacturing_costs,operational_costs,maintenance_costs,insurance_costs
771254.3281937742,2227108.419171418,1138958.2032314278,852776.7029312534,848605.2083877263
452760.8242053003,14945139.80925323,3536545.173002057,117336.58248750679,4957455.172911027
649139.7179244134,7552220.400918554,1200588.771233927,403892.0987974675,2632527.9409108586
481333.1336186118,8640397.946678504,2052833.5536679944,107198.04714153687,1283842.8789043806
232342.93347134884,5755934.667707342,3965526.3441267144,129471.1095673614,3743549.2613976044
307737.25489089236,12617699.785285162,1984084.9652090482,982694.0848458555,3984198.012687613
589059.570309231,13114435.038686786,1875450.5981099815,517939.42598739185,744488.7245354461
699845.3104584623,14676423.964998133,4469914.783931225,197185.69691751048,1330350.0699685179
383881.4325248059,17172044.764885716,2767929.583099489,430525.99584773724,2135693.6581899966
214790.79120819937,15397527.315212447,3777513.7977682096,390360.3617056249,1314561.835178106
956923.8205924312,13221770.285029752,687012.6154660534,241276.56237209018,137317.0352914989
414851.55213831365,14557610.11946523,3106115.9844705597,116178.24465556478,2316312.5050267307
737875.4683539212,3309260.3594788862,4717671.3836720865,692817.439164782,1036505.0885367808
769084.5865054915,6024936.587183552,3652288.168155852,209899.84409957856,2324474.394921876
800273.8485099605,6830313.0578096695,3246092.0593590173,526000.2188521517,2108465.38927004
911999.1967330609,18551132.42836135,679516.1581993235,787806.1931159404,1919304.180943015
66540.13798835968,1703207.9283205215,3916780.7337446823,631103.0386962257,3513848.0391876106
407853.82557537867,1667708.943893555,2567737.502179739,870468.0179573444,997446.0896374247
202404.19176857336,7478889.287538639,4120856.1578225065,806178.3976434735,4166767.6955436505
260929.4262084644,15609932.892642694,2850219.3232854963,105429.59822937443,3411452.2113934862
499885.086783973,14795675.893487317,3200676.3181689195,669079.9576511912,2671460.0773621877
489118.39693055046,5939385.24100745,4493565.793017536,968919.0914302329,2898880.6856538113
365156.9621169239,5126286.541813006,2235918.4418743583,509780.89326082444,1744136.6300943636
93589.56399711299,12847564.808976589,4022408.440406602,357485.6441156063,4315781.718069906
792068.7690544542,17438031.695283763,2492374.6796180476,995144.1903698153,3052474.6967524006
446781.9719802318,13782118.725021942,2993794.1871250654,356152.0675603859,793737.1243987331
176967.36487980332,11726575.070329344,3394911.5118838125,395864.48071606224,1942485.2896361365
53437.29333233855,17057888.5942224,3879848.7660435853,878908.1875278893,3832063.704213188
639016.0845285646,6056671.276357387,4493584.047211207,363450.2750248607,2619591.215769233
892558.9736857153,1551677.9645945851,2176514.942459306,262997.30280462786,168995.97615517103
741730.6824027685,11623665.22840613,4556772.176279754,896012.744266885,1847279.375126346
369107.17048298806,2683486.9259387096,2137129.249444276,882241.398767078,3470542.8725532545
351499.1234837177,4128752.3567596474,4392845.11139581,143193.55118771855,2112657.1474533454
434590.51396400237,18306092.276743855,2157421.929215286,685827.3045111711,3260102.602851894
937290.5918892968,9444038.993184203,4513469.097699828,380104.22856546484,4779957.468017293
171849.18269392918,2315629.321863086,4783565.613974505,149916.78739278764,4575183.180444372
839318.0088849751,19382103.82738299,2464891.3675738852,209694.3565283015,1664909.9468898035
545022.7808944047,3392643.45912371,2331527.458313781,729652.8135170866,2227398.2787989927
562034.5962057353,7965508.741144677,4254041.598014094,431303.07048831997,1588735.763396325
889697.1330171387,6923187.822248723,1335847.285622441,572759.4899153833,4813372.836998058
521860.9589236479,16088658.603210157,4587418.576777801,890964.2417084619,1579111.0514173517
92816.61750132943,15065152.80947594,3667382.774649912,616306.4302792142,4937278.50385832
955240.1671743289,11911301.574431546,2054774.243047101,317628.12358903524,1458213.091446736
392848.74829822837,4103307.4927053335,4615355.017269299,710101.056199481,1781244.6366168268
539594.3276624437,13898813.399162501,4728446.762311415,541598.6120046081,3498519.9323808956
798919.4321164793,6208243.630662904,3802678.630683252,192121.83913527685,3862678.5022087516
290651.43281570013,2405219.11570191,3904269.235561554,373645.88701826456,3873054.0331933377
467803.2910334062,11175895.959332794,3095456.075401125,935133.1719459628,3949668.653423286
924365.6327336252,11228594.441887258,4480904.4740708545,335581.7121451889,403848.3804793077
825781.9924887441,10394596.691219725,1465479.2829132096,425667.20822937094,233688.92254853167
717794.5973413652,12003854.894678297,1946150.160279897,970197.2708444276,3990912.2787339
600318.7750401824,13914293.85447205,4648554.281592806,439879.2211463848,1247537.8098345625
242707.71290943844,8866696.362068675,1536742.488156586,680985.7240465169,2978240.724150553
261281.55571531074,10536731.743639007,3505771.420173744,211004.733182118,2150565.4827567246
532408.6674238193,11574957.292986907,2742799.4163412256,730511.0720790795,746879.0421365689
301164.19096185814,12060934.132911837,2675303.020658655,839002.1413153833,4462763.124101011
127189.39210894171,12678681.26772749,596164.075024216,745144.8275634334,2848539.4237153796
505544.07084496337,11699853.60324575,4202816.917471204,501988.33865398105,3198608.864928211
477745.22289231524,19545417.17530033,4071691.4127200386,661802.5619425159,2267806.144536004
736320.3242636821,16027107.765571149,2172899.8323477926,679974.7595500207,2569314.832615807
897948.7294935243,18505068.385052275,2949584.8325549355,864499.657557568,3756393.6404475383
971737.7024528988,11441005.21629323,1096755.5233508353,354204.2526864158,3566492.551609218
53059.260234973975,2705100.346167061,795666.6139028873,256124.96182934268,533423.5509480957
373313.69685652416,12505691.160255054,2065436.3460146405,220011.34836543293,147913.11727305796
120549.47196938771,6009632.427229125,2721176.245447768,595970.4845162062,927057.1813239973
832199.5746385583,17243626.37136912,908300.2212181783,506832.6534021666,2937043.475422561
72814.02567626143,6577726.433457108,3856832.5655752774,722840.3939320217,1494712.3616844362
753560.4166539366,15614310.41343749,530428.5986876249,558957.9669988379,4485285.26067387
885852.6520334869,12141390.885084858,4003339.6365096155,532060.6553544353,2656240.8958022795
438906.0618305091,6035505.043891836,983777.2040045797,813201.5615258109,4158496.0587779656
98700.69209849997,4573865.389112358,3529475.699512987,409184.97969544143,2896149.9307211167
784683.9689872714,4526145.347806673,700184.7581116282,711152.205896659,3968379.560787017
616963.0059975528,3341487.0245133433,2722867.105275568,689411.6204276655,919300.8256169248
678491.4636544266,19036136.52295993,3849368.4436952677,779170.0418927345,1851642.6061506788
968100.602425255,1070140.6873916928,3787502.194663477,718416.6708849531,3198304.505079831
133620.36432693322,15735836.937752098,4787079.449710877,746918.6397470726,2060745.3474712432
213470.37683999693,4165702.473208483,2632222.918841344,951031.3493944592,2173402.4208879853
398405.8837836516,14296270.668417057,4072235.386656506,592421.2154315314,3335470.7503861003
693584.4108693098,2617018.5583323464,3238197.1545391926,491195.52946770715,1762884.6912076003
817399.0498189608,1744593.2532017832,3072593.4444695143,283022.2430634117,3580581.4836756224
82299.58373097355,8394878.4067406,597703.9973844845,897402.4790976738,4541172.310819844
624635.1195572712,2986915.0465840637,4266394.298866991,205890.20009638713,2098381.247734218
311851.1677722968,15411923.786581371,4801045.243602802,990550.240023,2367251.523344848
225874.2092428698,11615459.561007459,4792036.033313631,890984.9722994411,3327312.8894632934
335710.388307764,17304538.526084863,1626989.5844045859,524961.7259095691,1629745.5027790973
419112.50201680715,1342250.5207406415,4420424.138268735,249472.0421277353,1315628.9267164306
940407.9906916163,14376679.89571186,4918439.387730655,162864.53398838497,1535604.6861317456
297774.9162355634,14165731.785330765,4752972.321271566,213428.479571643,3164921.6672019553
873456.5623716535,15023027.140831113,4561383.718517555,153764.13999177696,3876901.920174086
895361.2577780011,10909683.286307096,3615293.4455851284,236754.8495372216,304251.8298749751
747612.3649045596,4835557.516406816,3756399.5953391544,448410.61737111607,4095024.37449076
379132.80882931314,18210462.318940405,4263454.939618645,815483.3162746674,1721244.5371834552
934391.0328343803,6139529.78778912,2729623.332300991,184379.4335231549,4104104.5765172797
699239.0817029753,5223935.510358348,1063742.0128648533,639727.9579159686,4849328.514071179
73387.12068907394,9839065.846871275,4561766.31876816,155955.03178381786,1390911.425898654
601758.5675749603,10077096.14318145,4510170.273937404,970428.9505173991,2343305.791640221
199024.14227511495,18592350.88655749,4910306.24097735,706278.8638895055,2628925.827352037
147083.4918951439,19581736.26266466,2764849.2771226102,902730.3278528937,4530337.444087342
779468.2870282223,2030574.8934377818,3545005.3025449105,259124.2584948413,2271419.1750457212
246868.20620651732,3690707.0917674336,2006283.3007861911,118174.47449286326,888903.7629102942
822914.2675339573,6694470.706891341,2633850.175143606,250357.83833371906,652335.8412406659
675958.4587760193,19200253.758286364,4174631.8508565933,696435.0948354802,4396372.805801594
632458.8452817542,10214401.900747446,1702853.5837890294,393027.17561537336,2658839.3481902024
787483.7584482864,13579598.742791899,1299788.8886811752,866483.6409692864,215314.70686089905
718862.798881653,16627517.394053925,4646348.600183524,892138.1067490296,1851634.4975636213
930055.0358789264,10114521.3788769,4814809.539635193,788859.4527537269,1396065.162261074
348777.047481103,6645510.635045458,3945356.8201281014,637371.1414335642,4596520.196869123
410019.77998900437,5659752.440340309,3108744.8705864283,558994.3945143975,1195817.0475981513
902357.8034064301,8317188.534950999,2948476.7245852044,722540.6571037058,3104094.9969234397
457318.84131188894,7355152.0096244365,1603572.5344151207,887958.2887174524,4633816.129433465
678981.8738774407,4455529.1528399205,2727032.1594540705,515743.3792485163,1116088.9390610494
131899.99052709565,11425531.446491271,835558.106556591,499067.37632394506,593676.6213843145
78740.99490539698,18912076.517741553,2571019.831102792,896635.9367613456,2225794.8197439206
394845.4907577967,14598146.111623654,3259388.109127996,486376.4202154513,2785377.2437039204
930347.7721412869,7035575.562287207,2536420.9788944917,367369.0544985033,536423.5905332782
786874.925882332,3008931.2711348804,879985.3484544321,808602.188033672,370288.6547627074
224922.92334873832,7554580.22384915,2590568.673556799,399238.47886304505,1824010.8234487046
52644.4543042747,9196412.686991876,1350245.7603146923,272493.3568549793,4507010.462789009
155269.05257789383,7573971.112080881,1156189.2656899788,714881.8446551438,3796374.0572992736
692997.9795921376,15608708.059578406,1585721.6621279886,841798.9360608906,4041352.728307362
647414.5770310191,4118215.414878868,4075072.820134663,337884.2060041968,568479.367477848
93476.04652417665,16126307.568169897,2975950.4293345194,965685.9261970574,4414820.086768106
655595.2768029383,18902626.05534762,3776197.5494051296,188941.84641528828,671554.3452844196
866841.0048761608,17097891.156640694,4412604.1268779645,664968.6350589657,1691333.3989369257
152308.86743927991,8540784.212773602,4008156.553252963,109837.13785592857,2967643.927624031
260883.98015360537,9007562.397736896,4121625.5455277637,704713.5972535372,997833.7558787316
920143.9766650321,19369042.730435852,1138368.567136087,434672.6873897364,3689680.032308745
55121.57948361368,8738100.35997322,1888316.179513925,890994.6311225448,3474476.43274186
886308.0063158742,8520788.190268401,629935.7861934887,485550.4968255919,2556776.663743993
687493.2944216536,18857866.42048998,1857597.2374631832,507949.76737914624,309008.7685125119
489898.48483399954,7732240.194624994,2792924.94454179,464760.7199853521,3144937.6378801777
260282.16869464415,14926680.082760908,702333.0656388653,294608.7840651424,1745865.6189753518
288276.6093201684,4504631.953985358,2563191.5336460364,118903.87644518446,2160045.043924398
613066.7122366513,15838982.451488452,2943838.389591294,118232.8441104093,4814557.802743901
654784.0137660779,15620543.649717944,655630.2203205357,379318.5361282958,668362.2982951753
884627.0680944496,16201619.176917521,4023245.4413536415,632755.3326614962,2592036.0835503708
234662.37953986597,10226244.40606358,4605137.718576119,855810.9556098635,3293365.780884952
445997.76496850903,19458569.654005352,2635461.4910598146,231081.61196558774,1738842.0578772102
474435.6656726482,11952101.402546946,1669500.4851276304,875391.6802521768,2406203.803111206
527926.1307004795,12536322.388557576,2013668.4737759067,552486.6109302631,1775380.9596786743
89213.25270299625,16866626.329219874,4696185.98914176,350220.88537439785,1788039.5718138304
440992.202331709,3867666.717450754,3815799.4791521756,572944.3696542103,3563070.595656626
319509.6046555249,12712710.846149357,4470244.8684540745,720808.109724383,3106642.027991938
284329.64698831725,14945542.023454586,4012198.050735461,548797.145910454,1526738.9120084844
416969.7295565683,11197924.752756482,2558280.5182637097,670314.4466512837,169822.1559739852
